symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
EQUITAS     ,539844,BSE,2021-12-14,132.55,133.75,127.35,128.25,60890,2021,12,14,202112
HALDER      ,539854,BSE,2021-12-14,760.0,774.9,708.6,717.85,827,2021,12,14,202112
THYROCARE   ,539871,BSE,2021-12-14,1072.6,1097.05,1068.15,1071.8,3216,2021,12,14,202112
BAJAJHCARE  ,539872,BSE,2021-12-14,399.7,440.0,399.0,417.85,15363,2021,12,14,202112
UJJIVAN     ,539874,BSE,2021-12-14,139.9,140.35,137.65,138.1,53186,2021,12,14,202112
RSDFIN      ,539875,BSE,2021-12-14,119.95,120.6,119.95,120.6,2709,2021,12,14,202112
CROMPTON    ,539876,BSE,2021-12-14,428.0,428.0,413.5,416.55,60176,2021,12,14,202112
PILANIINVS  ,539883,BSE,2021-12-14,1900.25,1914.35,1893.5,1904.95,480,2021,12,14,202112
DARSHANORNA ,539884,BSE,2021-12-14,77.1,84.4,77.1,77.7,6421,2021,12,14,202112
PARAGMILK   ,539889,BSE,2021-12-14,118.0,121.45,118.0,120.6,33549,2021,12,14,202112
MADHAVIPL   ,539894,BSE,2021-12-14,5.28,5.53,5.05,5.25,3009153,2021,12,14,202112
KOCL        ,539910,BSE,2021-12-14,2.8,2.8,2.55,2.8,107701,2021,12,14,202112
SNIM        ,539911,BSE,2021-12-14,29.0,29.0,29.0,29.0,1553,2021,12,14,202112
NAGARFERT   ,539917,BSE,2021-12-14,12.0,12.0,11.38,11.57,194480,2021,12,14,202112
SEIL        ,539921,BSE,2021-12-14,91.8,91.8,91.75,91.8,272,2021,12,14,202112
RGIL        ,539922,BSE,2021-12-14,18.06,18.06,18.06,18.06,250,2021,12,14,202112
MIL         ,539938,BSE,2021-12-14,40.4,41.45,40.4,41.45,72,2021,12,14,202112
YASHCHEM    ,539939,BSE,2021-12-14,41.25,41.25,40.55,41.0,1842,2021,12,14,202112
MAXVIL      ,539940,BSE,2021-12-14,125.45,128.4,125.25,125.85,6034,2021,12,14,202112
ICICINV20   ,539945,BSE,2021-12-14,95.0,99.0,94.6,96.66,50,2021,12,14,202112
JLL         ,539947,BSE,2021-12-14,26.5,26.5,26.5,26.5,15,2021,12,14,202112
TAALENT     ,539956,BSE,2021-12-14,1439.0,1460.0,1432.0,1445.45,3947,2021,12,14,202112
MGL         ,539957,BSE,2021-12-14,909.0,915.0,897.85,913.1,27982,2021,12,14,202112
ZEAL        ,539963,BSE,2021-12-14,12.37,12.37,11.21,11.21,830849,2021,12,14,202112
QUESS       ,539978,BSE,2021-12-14,803.05,869.05,803.05,853.6,11242,2021,12,14,202112
DIGJAMLTD   ,539979,BSE,2021-12-14,131.45,131.45,131.45,131.45,1652,2021,12,14,202112
ICICIMCAP   ,539980,BSE,2021-12-14,104.55,109.77,104.55,106.5,1967,2021,12,14,202112
ASYL        ,539982,BSE,2021-12-14,10.39,10.39,10.39,10.39,1016,2021,12,14,202112
HUIL        ,539984,BSE,2021-12-14,3563.35,3741.0,3407.0,3709.2,204,2021,12,14,202112
TITAANIUM   ,539985,BSE,2021-12-14,10.0,10.0,10.0,10.0,8000,2021,12,14,202112
COMSYN      ,539986,BSE,2021-12-14,239.0,249.9,216.5,229.4,192696,2021,12,14,202112
LLOYDSTEEL  ,539992,BSE,2021-12-14,13.0,13.28,13.0,13.28,2102570,2021,12,14,202112
KPL         ,539997,BSE,2021-12-14,888.95,929.95,874.0,889.95,4400,2021,12,14,202112
LTI         ,540005,BSE,2021-12-14,6785.0,6785.0,6640.9,6665.6,9369,2021,12,14,202112
EASTWEST    ,540006,BSE,2021-12-14,8.89,8.89,8.5,8.75,28577,2021,12,14,202112
BSLSENETFG  ,540008,BSE,2021-12-14,55.8,55.8,55.1,55.12,77,2021,12,14,202112
COLORCHIPS  ,540023,BSE,2021-12-14,25.15,25.7,25.15,25.7,47,2021,12,14,202112
ADVENZYMES  ,540025,BSE,2021-12-14,348.0,351.2,343.15,344.0,3639,2021,12,14,202112
LAHL        ,540026,BSE,2021-12-14,4.25,4.37,3.99,4.27,3945,2021,12,14,202112
PTIL        ,540027,BSE,2021-12-14,415.0,424.65,407.25,407.45,3105,2021,12,14,202112
DBL         ,540047,BSE,2021-12-14,547.65,548.55,534.95,536.55,10689,2021,12,14,202112
SPAL        ,540048,BSE,2021-12-14,439.0,449.4,406.7,411.95,43723,2021,12,14,202112
BIGBLOC     ,540061,BSE,2021-12-14,53.95,54.1,51.3,53.25,77449,2021,12,14,202112
FRETAIL     ,540064,BSE,2021-12-14,49.15,49.5,48.6,48.9,551705,2021,12,14,202112
RBLBANK     ,540065,BSE,2021-12-14,195.0,195.35,191.25,193.5,303994,2021,12,14,202112
SHIVAEXPO   ,540072,BSE,2021-12-14,2.36,2.36,2.36,2.36,10000,2021,12,14,202112
BLS         ,540073,BSE,2021-12-14,213.4,216.0,205.0,211.85,46282,2021,12,14,202112
MITSU       ,540078,BSE,2021-12-14,248.05,255.5,244.9,246.1,237527,2021,12,14,202112
NARAYANI    ,540080,BSE,2021-12-14,13.43,14.05,13.0,13.53,98189,2021,12,14,202112
VISCO       ,540097,BSE,2021-12-14,27.0,27.0,27.0,27.0,2597,2021,12,14,202112
TIAANC      ,540108,BSE,2021-12-14,8.7,8.7,8.26,8.26,27500,2021,12,14,202112
LTTS        ,540115,BSE,2021-12-14,5485.0,5531.95,5394.5,5436.6,5595,2021,12,14,202112
GNA         ,540124,BSE,2021-12-14,727.05,747.55,707.8,718.85,1534,2021,12,14,202112
RADHIKAJWE  ,540125,BSE,2021-12-14,118.95,120.0,117.0,120.0,22400,2021,12,14,202112
ICICIPRULI  ,540133,BSE,2021-12-14,567.0,577.5,563.6,576.25,26509,2021,12,14,202112
IISL        ,540134,BSE,2021-12-14,3.08,3.08,2.94,3.08,37683,2021,12,14,202112
ARCFIN      ,540135,BSE,2021-12-14,8.49,8.49,7.73,8.49,11860,2021,12,14,202112
HPL         ,540136,BSE,2021-12-14,66.3,71.6,65.45,70.5,26670,2021,12,14,202112
SAGARSOFT   ,540143,BSE,2021-12-14,244.85,245.0,226.35,230.4,9850,2021,12,14,202112
DRA         ,540144,BSE,2021-12-14,17.0,17.05,17.0,17.05,5000,2021,12,14,202112
VALIANTORG  ,540145,BSE,2021-12-14,1061.75,1071.0,1034.05,1040.15,9332,2021,12,14,202112
ACML        ,540146,BSE,2021-12-14,44.0,48.0,44.0,48.0,105000,2021,12,14,202112
ENDURANCE   ,540153,BSE,2021-12-14,1710.0,1761.55,1705.9,1715.0,2819,2021,12,14,202112
IDFSENSEXE  ,540154,BSE,2021-12-14,610.1,610.1,604.65,605.75,13,2021,12,14,202112
PURPLE      ,540159,BSE,2021-12-14,12.25,12.25,11.48,11.54,2661,2021,12,14,202112
SUPRAP      ,540168,BSE,2021-12-14,25.4,25.4,22.8,24.0,977,2021,12,14,202112
PNBHOUSING  ,540173,BSE,2021-12-14,554.45,576.5,554.45,571.9,11000,2021,12,14,202112
SOUTHERNIN  ,540174,BSE,2021-12-14,20.9,20.9,20.0,20.15,1209,2021,12,14,202112
REGENCY     ,540175,BSE,2021-12-14,10.72,10.95,10.72,10.95,10636,2021,12,14,202112
VBL         ,540180,BSE,2021-12-14,910.0,922.7,892.0,908.6,11204,2021,12,14,202112
SALEM       ,540181,BSE,2021-12-14,6.81,6.81,6.81,6.81,3,2021,12,14,202112
FRANKLININD ,540190,BSE,2021-12-14,14.27,14.27,14.27,14.27,48,2021,12,14,202112
LKPSEC      ,540192,BSE,2021-12-14,12.9,15.13,12.3,14.66,749971,2021,12,14,202112
OSIAJEE     ,540198,BSE,2021-12-14,45.35,45.35,41.5,42.2,43288,2021,12,14,202112
SFL         ,540203,BSE,2021-12-14,3297.0,3297.0,3174.05,3188.7,1109,2021,12,14,202112
EIKO        ,540204,BSE,2021-12-14,71.0,71.0,64.4,66.15,740,2021,12,14,202112
AVL         ,540205,BSE,2021-12-14,720.0,749.0,691.35,726.85,2264,2021,12,14,202112
TMRVL       ,540210,BSE,2021-12-14,15.0,17.0,15.0,16.35,29186,2021,12,14,202112
SIFL        ,540211,BSE,2021-12-14,8.15,8.15,7.59,7.59,3,2021,12,14,202112
TCIEXP      ,540212,BSE,2021-12-14,2284.9,2324.4,2259.3,2277.25,1956,2021,12,14,202112
LAURUSLABS  ,540222,BSE,2021-12-14,513.0,524.8,510.1,514.65,113835,2021,12,14,202112
NEWLIGHT    ,540243,BSE,2021-12-14,44.75,44.75,44.75,44.75,4888,2021,12,14,202112
VSL         ,540252,BSE,2021-12-14,100.0,105.95,95.95,95.95,103,2021,12,14,202112
MTPL        ,540254,BSE,2021-12-14,12.28,12.28,12.27,12.28,334,2021,12,14,202112
SHANGAR     ,540259,BSE,2021-12-14,6.3,6.3,6.06,6.22,21120,2021,12,14,202112
GLCL        ,540266,BSE,2021-12-14,26.3,27.3,24.7,27.3,7321,2021,12,14,202112
DHANVARSHA  ,540268,BSE,2021-12-14,129.5,133.95,124.1,129.95,117908,2021,12,14,202112
PRICOLLTD   ,540293,BSE,2021-12-14,120.3,127.7,120.3,125.35,191887,2021,12,14,202112
CFL         ,540310,BSE,2021-12-14,5.15,5.15,5.15,5.15,198,2021,12,14,202112
JITFINFRA   ,540311,BSE,2021-12-14,141.1,148.0,140.6,143.5,4894,2021,12,14,202112
PARMAX      ,540359,BSE,2021-12-14,56.9,62.95,54.0,58.55,8652,2021,12,14,202112
LLFICL      ,540360,BSE,2021-12-14,82.0,85.0,82.0,84.3,12599,2021,12,14,202112
DANUBE      ,540361,BSE,2021-12-14,76.0,76.0,73.5,73.6,3133,2021,12,14,202112
RADIOCITY   ,540366,BSE,2021-12-14,24.7,25.45,23.9,25.3,295806,2021,12,14,202112
DMART       ,540376,BSE,2021-12-14,4770.0,4837.75,4716.05,4814.05,74491,2021,12,14,202112
IFL         ,540377,BSE,2021-12-14,20.45,20.5,19.95,20.5,78000,2021,12,14,202112
KDLL        ,540385,BSE,2021-12-14,13.53,13.53,13.53,13.53,15736,2021,12,14,202112
ONTIC       ,540386,BSE,2021-12-14,28.2,28.5,26.9,27.8,48081,2021,12,14,202112
SMLT        ,540393,BSE,2021-12-14,125.85,128.0,119.9,121.8,3397,2021,12,14,202112
CHEMCRUX    ,540395,BSE,2021-12-14,120.2,123.9,120.2,123.9,2250,2021,12,14,202112
MANOMAY     ,540396,BSE,2021-12-14,60.0,62.0,54.0,57.0,20000,2021,12,14,202112
MAXIMUS     ,540401,BSE,2021-12-14,98.4,98.4,96.0,96.65,41040,2021,12,14,202112
MANAS       ,540402,BSE,2021-12-14,370.0,370.0,370.0,370.0,6000,2021,12,14,202112
CLEDUCATE   ,540403,BSE,2021-12-14,111.15,113.9,111.15,111.9,2772,2021,12,14,202112
PRIMEFRESH  ,540404,BSE,2021-12-14,41.0,41.0,41.0,41.0,3000,2021,12,14,202112
OCEANIC     ,540405,BSE,2021-12-14,62.9,65.0,62.7,64.95,109,2021,12,14,202112
SHANKARA    ,540425,BSE,2021-12-14,518.25,532.0,514.55,522.5,9022,2021,12,14,202112
STARLENT    ,540492,BSE,2021-12-14,59.25,63.75,59.25,60.45,5442,2021,12,14,202112
SCHAND      ,540497,BSE,2021-12-14,120.7,122.4,119.0,119.65,3267,2021,12,14,202112
MEERA       ,540519,BSE,2021-12-14,75.1,77.7,73.85,75.0,25631,2021,12,14,202112
IRBINVIT    ,540526,BSE,2021-12-14,57.01,57.38,56.46,56.89,18310,2021,12,14,202112
HUDCO       ,540530,BSE,2021-12-14,41.5,41.5,41.05,41.1,133817,2021,12,14,202112
PSPPROJECT  ,540544,BSE,2021-12-14,520.0,524.8,506.0,514.1,17517,2021,12,14,202112
BGJL        ,540545,BSE,2021-12-14,16.99,19.79,16.99,18.19,233617,2021,12,14,202112
YUG         ,540550,BSE,2021-12-14,27.5,27.5,22.2,23.1,12000,2021,12,14,202112
INDIGRID    ,540565,BSE,2021-12-14,143.8,144.85,143.0,143.02,16849,2021,12,14,202112
VARIMAN     ,540570,BSE,2021-12-14,41.4,41.4,36.05,37.2,91853,2021,12,14,202112
STARCEMENT  ,540575,BSE,2021-12-14,98.0,98.0,96.5,96.75,1919,2021,12,14,202112
TEJASNET    ,540595,BSE,2021-12-14,450.0,453.5,445.0,445.9,23069,2021,12,14,202112
ERIS        ,540596,BSE,2021-12-14,706.6,712.0,699.1,704.6,2718,2021,12,14,202112
GTPL        ,540602,BSE,2021-12-14,268.0,282.95,267.0,273.45,4988,2021,12,14,202112
AUBANK      ,540611,BSE,2021-12-14,1174.0,1184.3,1150.4,1168.3,28715,2021,12,14,202112
ICICILOVOL  ,540612,BSE,2021-12-14,138.5,138.5,137.75,137.86,107,2021,12,14,202112
GGENG       ,540614,BSE,2021-12-14,15.8,15.8,15.3,15.4,552775,2021,12,14,202112
7NR         ,540615,BSE,2021-12-14,23.7,24.9,23.7,23.7,16383,2021,12,14,202112
BHAGYAPROP  ,540621,BSE,2021-12-14,33.1,34.3,33.1,33.7,2037,2021,12,14,202112
SALASAR     ,540642,BSE,2021-12-14,233.5,238.1,231.6,235.3,3235,2021,12,14,202112
GANGESSEC   ,540647,BSE,2021-12-14,86.0,86.8,85.8,86.8,512,2021,12,14,202112
PALASHSEC   ,540648,BSE,2021-12-14,78.3,84.65,78.25,82.2,1740,2021,12,14,202112
AVADHSUGAR  ,540649,BSE,2021-12-14,432.7,439.8,431.8,435.3,2676,2021,12,14,202112
MAGADHSUGAR ,540650,BSE,2021-12-14,260.35,261.4,251.75,259.2,1623,2021,12,14,202112
SINTEXPLAST ,540653,BSE,2021-12-14,13.18,13.18,13.18,13.18,572874,2021,12,14,202112
GSTL        ,540654,BSE,2021-12-14,55.45,57.3,55.2,56.6,2980,2021,12,14,202112
UTINEXT50   ,540669,BSE,2021-12-14,44.9,44.95,44.05,44.95,2579,2021,12,14,202112
SIS         ,540673,BSE,2021-12-14,467.6,472.4,457.2,459.6,9179,2021,12,14,202112
COCHINSHIP  ,540678,BSE,2021-12-14,348.25,349.45,346.45,346.55,5221,2021,12,14,202112
SMSLIFE     ,540679,BSE,2021-12-14,830.05,860.0,829.8,838.9,210,2021,12,14,202112
KIOCL       ,540680,BSE,2021-12-14,231.0,235.95,230.9,233.1,618,2021,12,14,202112
SMRUTHIORG  ,540686,BSE,2021-12-14,230.0,249.95,228.4,238.9,3331,2021,12,14,202112
ABCAPITAL   ,540691,BSE,2021-12-14,124.2,124.9,120.9,121.9,436165,2021,12,14,202112
APEX        ,540692,BSE,2021-12-14,303.95,308.8,297.0,301.35,13677,2021,12,14,202112
SHISHIND    ,540693,BSE,2021-12-14,67.5,70.0,65.35,69.95,2231,2021,12,14,202112
ANG         ,540694,BSE,2021-12-14,504.65,520.0,491.6,506.65,21594,2021,12,14,202112
DWL         ,540695,BSE,2021-12-14,77.45,81.0,77.45,80.9,24000,2021,12,14,202112
DIXON       ,540699,BSE,2021-12-14,5651.4,5680.0,5485.15,5531.5,32883,2021,12,14,202112
BRNL        ,540700,BSE,2021-12-14,29.55,30.05,29.25,29.5,6327,2021,12,14,202112
DCAL        ,540701,BSE,2021-12-14,228.7,235.35,226.7,228.05,40094,2021,12,14,202112
LASA        ,540702,BSE,2021-12-14,64.3,65.5,63.45,64.05,9839,2021,12,14,202112
PROVESTSER  ,540703,BSE,2021-12-14,5.88,6.48,5.88,5.88,2775,2021,12,14,202112
MATRIMONY   ,540704,BSE,2021-12-14,922.95,926.5,912.15,919.9,584,2021,12,14,202112
RELHOME     ,540709,BSE,2021-12-14,4.1,4.59,4.09,4.59,1668898,2021,12,14,202112
CAPACITE    ,540710,BSE,2021-12-14,177.2,184.0,177.2,178.9,8307,2021,12,14,202112
ICICIGI     ,540716,BSE,2021-12-14,1420.6,1438.25,1408.0,1434.2,9771,2021,12,14,202112
PQIF        ,540717,BSE,2021-12-14,103.5,103.5,103.5,103.5,51,2021,12,14,202112
SBILIFE     ,540719,BSE,2021-12-14,1182.0,1192.4,1179.15,1188.45,37264,2021,12,14,202112
DIAMONDYD   ,540724,BSE,2021-12-14,822.2,825.95,820.0,822.75,312,2021,12,14,202112
SISL        ,540725,BSE,2021-12-14,781.0,810.95,762.05,805.9,6756,2021,12,14,202112
TTFL        ,540726,BSE,2021-12-14,47.05,49.0,46.0,47.85,11260,2021,12,14,202112
POOJA       ,540727,BSE,2021-12-14,31.0,31.0,31.0,31.0,6000,2021,12,14,202112
SAYAJIIND   ,540728,BSE,2021-12-14,191.9,191.9,180.0,189.9,331,2021,12,14,202112
MEHAI       ,540730,BSE,2021-12-14,43.05,44.5,43.05,43.15,17058,2021,12,14,202112
IRIS        ,540735,BSE,2021-12-14,129.6,131.65,126.05,126.9,3448,2021,12,14,202112
SGRL        ,540737,BSE,2021-12-14,323.05,332.0,323.0,326.55,3252,2021,12,14,202112
STL         ,540738,BSE,2021-12-14,123.0,133.55,123.0,133.55,36000,2021,12,14,202112
GODREJAGRO  ,540743,BSE,2021-12-14,532.55,535.8,526.8,533.45,7695,2021,12,14,202112
MASFIN      ,540749,BSE,2021-12-14,707.7,716.0,691.2,695.15,1350,2021,12,14,202112
IEX         ,540750,BSE,2021-12-14,281.45,285.0,276.75,278.85,822010,2021,12,14,202112
GICRE       ,540755,BSE,2021-12-14,139.05,142.2,138.1,139.75,58027,2021,12,14,202112
SCPL        ,540757,BSE,2021-12-14,281.0,281.0,281.0,281.0,800,2021,12,14,202112
TIINDIA     ,540762,BSE,2021-12-14,1710.0,1710.0,1620.0,1630.35,4709,2021,12,14,202112
NAM-INDIA   ,540767,BSE,2021-12-14,362.8,365.75,358.2,359.8,21049,2021,12,14,202112
MAHLOG      ,540768,BSE,2021-12-14,685.0,688.35,671.0,676.15,2851,2021,12,14,202112
NIACL       ,540769,BSE,2021-12-14,145.8,146.5,143.6,144.05,8487,2021,12,14,202112
IFGLEXPOR   ,540774,BSE,2021-12-14,293.0,296.75,291.7,294.6,408,2021,12,14,202112
KHADIM      ,540775,BSE,2021-12-14,269.0,278.35,266.5,274.2,10374,2021,12,14,202112
5PAISA      ,540776,BSE,2021-12-14,426.9,436.0,420.6,428.65,3309,2021,12,14,202112
HDFCLIFE    ,540777,BSE,2021-12-14,677.2,677.3,665.75,669.45,106243,2021,12,14,202112
SBRANDS     ,540782,BSE,2021-12-14,15.5,15.5,14.35,14.35,4000,2021,12,14,202112
SHARIKA     ,540786,BSE,2021-12-14,9.05,9.3,8.16,8.99,85734,2021,12,14,202112
ICICIB22    ,540787,BSE,2021-12-14,44.96,45.54,44.96,45.32,12595,2021,12,14,202112
ASPIRA      ,540788,BSE,2021-12-14,88.95,89.0,81.05,87.45,758,2021,12,14,202112
DNAMEDIA    ,540789,BSE,2021-12-14,2.87,2.87,2.87,2.87,30030,2021,12,14,202112
DYNAMIC     ,540795,BSE,2021-12-14,90.6,94.7,90.3,93.0,42064,2021,12,14,202112
RATNABHUMI  ,540796,BSE,2021-12-14,85.5,94.4,82.5,82.6,2054,2021,12,14,202112
SHALBY      ,540797,BSE,2021-12-14,141.8,142.35,138.5,139.45,9984,2021,12,14,202112
FSC         ,540798,BSE,2021-12-14,71.0,71.0,68.0,69.0,6716,2021,12,14,202112
MRCEXIM     ,540809,BSE,2021-12-14,12.75,13.89,12.75,13.89,24000,2021,12,14,202112
DML         ,540811,BSE,2021-12-14,13.95,13.95,13.5,13.5,80000,2021,12,14,202112
SADHNA      ,540821,BSE,2021-12-14,11.2,11.2,11.2,11.2,3,2021,12,14,202112
VITESSE     ,540823,BSE,2021-12-14,49.6,49.6,44.9,48.5,5430,2021,12,14,202112
ASTRON      ,540824,BSE,2021-12-14,50.0,52.0,48.6,51.05,6608,2021,12,14,202112
CHANDRIMA   ,540829,BSE,2021-12-14,4.99,4.99,4.13,4.82,6387,2021,12,14,202112
JFL         ,540850,BSE,2021-12-14,14.4,14.4,14.4,14.4,2000,2021,12,14,202112
7SEAS       ,540874,BSE,2021-12-14,27.9,27.9,26.3,26.5,23691,2021,12,14,202112
APOLLO      ,540879,BSE,2021-12-14,123.0,130.0,121.5,125.2,83674,2021,12,14,202112
NEWGEN      ,540900,BSE,2021-12-14,600.1,614.55,595.65,603.25,7796,2021,12,14,202112
PRAXIS      ,540901,BSE,2021-12-14,44.5,44.95,42.4,44.55,2726,2021,12,14,202112
AMBER       ,540902,BSE,2021-12-14,3200.0,3301.3,3139.05,3239.4,4591,2021,12,14,202112
TIRUFOAM    ,540904,BSE,2021-12-14,63.0,63.0,63.0,63.0,90,2021,12,14,202112
AML         ,540923,BSE,2021-12-14,5.8,5.8,5.8,5.8,174000,2021,12,14,202112
GALAXYSURF  ,540935,BSE,2021-12-14,2878.75,2894.45,2837.8,2886.35,779,2021,12,14,202112
GGL         ,540936,BSE,2021-12-14,12.28,12.9,11.7,12.01,66402,2021,12,14,202112
LAL         ,540952,BSE,2021-12-14,12.54,12.54,12.54,12.54,70000,2021,12,14,202112
IWP         ,540954,BSE,2021-12-14,37.95,38.0,36.1,37.65,7330,2021,12,14,202112
TDSL        ,540955,BSE,2021-12-14,23.7,24.4,22.3,22.8,19999,2021,12,14,202112
BHATIA      ,540956,BSE,2021-12-14,198.0,205.75,198.0,204.9,5637,2021,12,14,202112
SHIVAMILLS  ,540961,BSE,2021-12-14,116.1,117.45,112.1,113.3,2346,2021,12,14,202112
ASTERDM     ,540975,BSE,2021-12-14,191.7,193.75,190.05,190.8,27362,2021,12,14,202112
YSL         ,540980,BSE,2021-12-14,14750.0,14750.0,14750.0,14750.0,10,2021,12,14,202112
KANCOTEA    ,541005,BSE,2021-12-14,78.1,80.95,78.1,79.6,99,2021,12,14,202112
ANGEL       ,541006,BSE,2021-12-14,25.15,25.5,25.15,25.5,8000,2021,12,14,202112
HGINFRA     ,541019,BSE,2021-12-14,600.05,615.3,596.95,610.1,1915,2021,12,14,202112
EIS         ,541053,BSE,2021-12-14,1300.0,1300.0,1300.0,1300.0,80,2021,12,14,202112
AXISCBDPD   ,541070,BSE,2021-12-14,16.5,16.5,15.35,16.4,6015,2021,12,14,202112
INFLAME     ,541083,BSE,2021-12-14,340.0,350.0,335.0,335.2,12000,2021,12,14,202112
BPLPHARMA   ,541096,BSE,2021-12-14,370.0,370.0,361.0,370.0,2394,2021,12,14,202112
LIQUIDETF   ,541097,BSE,2021-12-14,999.99,1000.01,999.99,1000.0,9996,2021,12,14,202112
BDL         ,541143,BSE,2021-12-14,397.05,403.7,397.05,399.5,5209,2021,12,14,202112
ACTIVE      ,541144,BSE,2021-12-14,23.5,23.5,23.5,23.5,4000,2021,12,14,202112
BANDHANBNK  ,541153,BSE,2021-12-14,282.2,282.2,276.8,280.25,115825,2021,12,14,202112
HAL         ,541154,BSE,2021-12-14,1300.0,1307.0,1281.05,1286.2,10813,2021,12,14,202112
KARDA       ,541161,BSE,2021-12-14,17.95,18.35,17.3,17.4,428174,2021,12,14,202112
SANDHAR     ,541163,BSE,2021-12-14,266.75,270.65,257.35,261.4,10218,2021,12,14,202112
YASHO       ,541167,BSE,2021-12-14,1210.0,1265.0,1155.0,1248.6,22867,2021,12,14,202112
BENARA      ,541178,BSE,2021-12-14,9.68,9.75,9.68,9.75,4000,2021,12,14,202112
ISEC        ,541179,BSE,2021-12-14,787.6,791.55,765.3,786.0,10795,2021,12,14,202112
MIDHANI     ,541195,BSE,2021-12-14,185.0,186.5,184.45,185.0,8041,2021,12,14,202112
OBCL        ,541206,BSE,2021-12-14,235.0,237.25,232.1,236.05,214000,2021,12,14,202112
LEMONTREE   ,541233,BSE,2021-12-14,49.7,50.15,48.45,49.3,418484,2021,12,14,202112
CHEMFABALKA ,541269,BSE,2021-12-14,153.2,153.2,153.2,153.2,100,2021,12,14,202112
DLCL        ,541299,BSE,2021-12-14,40.0,42.3,40.0,42.3,8000,2021,12,14,202112
ORIENTELEC  ,541301,BSE,2021-12-14,377.0,391.5,376.95,389.6,16764,2021,12,14,202112
DHRUV       ,541302,BSE,2021-12-14,65.85,66.55,59.95,60.3,56567,2021,12,14,202112
ICICI500    ,541313,BSE,2021-12-14,25.0,25.19,24.73,24.8,212673,2021,12,14,202112
INDOSTAR    ,541336,BSE,2021-12-14,262.9,269.0,258.4,265.95,6946,2021,12,14,202112
MILEFUR     ,541337,BSE,2021-12-14,18.15,18.15,16.2,16.2,195000,2021,12,14,202112
PARVATI     ,541347,BSE,2021-12-14,18.8,18.8,18.8,18.8,12945,2021,12,14,202112
MEGASTAR    ,541352,BSE,2021-12-14,52.75,52.8,45.2,50.25,18000,2021,12,14,202112
INNOVATORS  ,541353,BSE,2021-12-14,47.5,47.5,46.5,46.5,4800,2021,12,14,202112
ZIMLAB      ,541400,BSE,2021-12-14,129.5,129.85,121.1,124.0,318,2021,12,14,202112
AFFORDABLE  ,541402,BSE,2021-12-14,125.8,125.8,125.5,125.7,4800,2021,12,14,202112
DOLLAR      ,541403,BSE,2021-12-14,465.15,468.2,455.6,458.7,2797,2021,12,14,202112
NGIL        ,541418,BSE,2021-12-14,189.6,189.6,189.6,189.6,43838,2021,12,14,202112
PALMJEWELS  ,541444,BSE,2021-12-14,19.4,19.7,17.65,17.95,83675,2021,12,14,202112
WAA         ,541445,BSE,2021-12-14,28.4,28.4,27.05,27.8,30400,2021,12,14,202112
ADANIGREEN  ,541450,BSE,2021-12-14,1399.95,1453.2,1396.15,1436.1,55752,2021,12,14,202112
UNICK       ,541503,BSE,2021-12-14,52.4,52.4,52.4,52.4,500,2021,12,14,202112
SOLARA      ,541540,BSE,2021-12-14,1147.6,1168.45,1138.15,1144.25,1543,2021,12,14,202112
GAYAHWS     ,541546,BSE,2021-12-14,0.81,0.81,0.75,0.81,31472,2021,12,14,202112
RITES       ,541556,BSE,2021-12-14,273.2,273.3,266.65,267.95,3918,2021,12,14,202112
FINEORG     ,541557,BSE,2021-12-14,3648.2,3730.0,3596.2,3717.4,1289,2021,12,14,202112
VARROC      ,541578,BSE,2021-12-14,336.0,351.4,334.65,348.5,114587,2021,12,14,202112
RAJNISH     ,541601,BSE,2021-12-14,76.35,76.35,76.35,76.35,9600,2021,12,14,202112
RAWEDGE     ,541634,BSE,2021-12-14,24.4,24.8,24.0,24.0,2312,2021,12,14,202112
TCNSBRANDS  ,541700,BSE,2021-12-14,807.55,850.0,807.05,820.05,5627,2021,12,14,202112
SUPERSHAKT  ,541701,BSE,2021-12-14,385.0,385.0,385.0,385.0,39600,2021,12,14,202112
ASHNI       ,541702,BSE,2021-12-14,9.29,9.29,8.41,9.04,850,2021,12,14,202112
HDFCAMC     ,541729,BSE,2021-12-14,2514.7,2514.7,2477.1,2487.6,21656,2021,12,14,202112
VIVANTA     ,541735,BSE,2021-12-14,24.6,24.6,24.6,24.6,3074,2021,12,14,202112
TINNATFL    ,541741,BSE,2021-12-14,18.6,18.6,16.9,17.7,4770,2021,12,14,202112
CREDITACC   ,541770,BSE,2021-12-14,721.95,721.95,651.6,661.1,57491,2021,12,14,202112
AMINTAN     ,541771,BSE,2021-12-14,2.79,2.83,2.7,2.81,217093,2021,12,14,202112
DEEP        ,541778,BSE,2021-12-14,515.0,541.15,510.0,541.15,148127,2021,12,14,202112
ICICINXT50  ,541809,BSE,2021-12-14,43.22,44.44,43.08,43.52,780,2021,12,14,202112
ASRL        ,541865,BSE,2021-12-14,181.0,185.8,178.0,179.65,48198,2021,12,14,202112
SPACEINCUBA ,541890,BSE,2021-12-14,3.81,3.81,3.81,3.81,27067,2021,12,14,202112
SGIL        ,541929,BSE,2021-12-14,164.7,168.0,155.1,165.05,3160,2021,12,14,202112
ICICILIQ    ,541946,BSE,2021-12-14,1000.0,1000.0,1000.0,1000.0,5840,2021,12,14,202112
IRCON       ,541956,BSE,2021-12-14,47.5,47.7,46.65,47.1,518312,2021,12,14,202112
